time	stockId	中文名稱
20240716_1331	8011	台通
20240716_1331	6531	愛普*
20240716_1331	5512	力麒
20240716_1331	3044	健鼎
20240716_1327	6224	聚鼎
20240716_1325	6214	精誠
20240716_1325	5284	jpp-KY
20240716_1325	2536	宏普
20240716_1323	2465	麗臺
20240716_1321	6569	醫揚
20240716_1319	6104	創惟
20240716_1319	5534	長虹
20240716_1317	6150	撼訊
20240716_1317	5386	青雲
20240716_1317	2477	美隆電
20240716_1317	1471	首利
20240716_1313	5529	鉅陞
20240716_1313	5272	笙科
20240716_1313	4906	正文
20240716_1313	2439	美律
20240716_1311	2524	京城
20240716_1311	2206	三陽工業
20240716_1307	2387	精元
20240716_1305	6227	茂綸
20240716_1301	5213	亞昕
20240716_1259	4160	訊聯基因
20240716_1257	3535	晶彩科
20240716_1251	3520	華盈
20240716_1249	3596	智易
20240716_1247	3236	千如
20240716_1243	2543	皇昌
20240716_1239	6228	全譜
20240716_1237	3073	天方能源
20240716_1231	5225	東科-KY
20240716_1229	6719	力智
20240716_1229	3666	光耀
20240716_1225	2731	雄獅
20240716_1225	2431	聯昌
20240716_1223	6243	迅杰
20240716_1221	6239	力成
20240716_1211	2495	普安
20240716_1209	6834	天二科技
20240716_1209	6146	耕興
20240716_1209	5263	智崴
20240716_1209	4113	聯上
20240716_1209	3624	光頡
20240716_1209	2540	愛山林
20240716_1113	3290	東浦
20240716_1109	9946	三發地產
20240716_1105	2542	興富發
20240716_1103	6279	胡連
20240716_1059	8927	北基
20240716_1055	6168	宏齊
20240716_1050	6151	晉倫
20240716_1050	4953	緯軟
20240716_1050	4939	亞電
20240716_1050	3029	零壹
20240716_1050	2520	冠德
20240716_1050	2492	華新科
20240716_1050	1808	潤隆
20240716_1033	4968	立積
20240716_1031	3021	鴻名
20240716_1031	1540	喬福
20240716_1029	2481	強茂
20240716_1025	6684	安格
20240716_1025	6577	勁豐
20240716_1023	2375	凱美
20240716_1021	6658	聯策
20240716_1021	2101	南港
20240716_1015	4909	新復興
20240716_1011	6695	芯鼎
20240716_1011	6189	豐藝
20240716_1007	3294	英濟
20240716_1005	3297	杭特
20240716_1005	3231	緯創
20240716_1000	8935	邦泰
20240716_1000	8227	巨有科技
20240716_1000	8105	凌巨
20240716_1000	6811	宏碁資訊
20240716_1000	6692	進能服
20240716_1000	6690	安碁資訊
20240716_1000	6637	醫影
20240716_1000	6517	保勝光學
20240716_1000	6492	生華科
20240716_1000	6449	鈺邦
20240716_1000	6442	光聖
20240716_1000	6271	同欣電
20240716_1000	6177	達麗
20240716_1000	6173	信昌電
20240716_1000	6155	鈞寶
20240716_1000	6117	迎廣
20240716_1000	5328	華容
20240716_1000	5310	天剛
20240716_1000	5210	寶碩
20240716_1000	4109	加捷生醫
20240716_1000	3673	TPK-KY
20240716_1000	3588	通嘉
20240716_1000	3432	台端
20240716_1000	3285	微端
20240716_1000	3230	錦明
20240716_1000	3207	耀勝
20240716_1000	3094	聯傑
20240716_1000	3090	日電貿
20240716_1000	3035	智原
20240716_1000	3013	晟銘電
20240716_1000	2913	農林
20240716_1000	2537	聯上發
20240716_1000	2478	大毅
20240716_1000	2402	毅嘉
20240716_1000	2348	海悅
20240716_1000	2305	全友
20240716_1000	2070	精湛
20240716_1000	1597	直得
20240716_1000	1453	大將
20240716_1000	1316	上曜
