time	stockId	中文名稱
20240510_1324	5392	能率
20240510_1314	2606	裕民
20240510_1252	2356	英業達
20240510_1250	2637	慧洋-KY
20240510_1248	6670	復盛應用
20240510_1244	5608	四維航
20240510_1242	2301	光寶科
20240510_1228	2323	中環
20240510_1216	5864	致和證
20240510_1208	1524	耿鼎
20240510_1130	2618	長榮航
20240510_1118	2617	台航
20240510_1114	3356	奇偶
20240510_1050	2641	正德
20240510_1014	2612	中航
20240510_1008	2731	雄獅
20240510_1000	2501	國建
20240510_0952	4562	穎漢
20240510_0952	3706	神達
20240510_0952	2610	華航
20240510_0948	2611	志信
20240510_0940	5251	天鉞電
20240510_0938	6538	倉和
20240510_0936	2636	台驊投控
20240510_0936	2603	長榮
20240510_0932	3013	晟銘電
20240510_0930	6215	和椿
20240510_0926	1473	台南
20240510_0918	4960	誠美材
20240510_0916	2061	風青
20240510_0914	4903	聯光通
20240510_0914	3287	廣寰科
20240510_0910	2615	萬海
20240510_0910	2609	陽明
20240510_0908	2359	所羅門
20240510_0900	8996	高力
20240510_0900	8033	雷虎
20240510_0900	6223	旺矽
20240510_0900	5457	宣德
20240510_0900	3491	昇達科
20240510_0900	3466	德晉
20240510_0900	2464	盟立
20240510_0900	2241	艾姆勒
20240510_0900	1522	堤維西
