time	stockId	中文名稱
20240710_1332	6188	廣明
20240710_1332	3189	景碩
20240710_1332	1503	士電
20240710_1316	3498	陽程
20240710_1310	1316	上曜
20240710_1300	6532	瑞耘
20240710_1300	2867	三商壽
20240710_1238	2353	宏碁
20240710_1204	2464	盟立
20240710_1202	1809	中釉
20240710_1200	6706	惠特
20240710_1154	4958	臻鼎-KY
20240710_1138	6456	GIS-KY
20240710_1130	6695	芯鼎
20240710_1118	3188	鑫龍騰
20240710_1108	6806	森崴能源
20240710_1108	2442	新美齊
20240710_1058	1514	亞力
20240710_1052	3379	彬台
20240710_1050	2359	所羅門
20240710_1038	5460	同協
20240710_1012	4562	穎漢
20240710_1010	2731	雄獅
20240710_1008	2406	國碩
20240710_1006	8028	昇陽半導體
20240710_1006	5426	振發
20240710_1004	8064	東捷
20240710_1004	3580	友威科
20240710_1000	3583	辛耘
20240710_0952	8011	台通
20240710_0952	6462	神盾
20240710_0952	6231	系微
20240710_0952	5202	力新
20240710_0952	4566	時碩工業
20240710_0952	3689	湧德
20240710_0952	3663	鑫科
20240710_0952	3163	波若威
20240710_0952	2365	昆盈
20240710_0952	2316	楠梓電
20240710_0951	8358	金居
20240710_0951	8103	瀚荃
20240710_0951	6270	倍微
20240710_0951	5474	聰泰
20240710_0951	4979	華星光
20240710_0951	4908	前鼎
20240710_0951	3594	磐儀
20240710_0951	3450	聯鈞
20240710_0951	3376	新日興
20240710_0951	3363	上詮
20240710_0951	3306	鼎天
20240710_0951	3234	光環
20240710_0951	3081	聯亞
20240710_0951	3047	訊舟
20240710_0951	2543	皇昌
20240710_0951	2537	聯上發
20240710_0951	2489	瑞軒
20240710_0951	2405	輔信
20240710_0951	2388	威盛
20240710_0951	1513	中興電
