time	stockId	中文名稱
20240627_1332	3663	鑫科
20240627_1316	5443	均豪
20240627_1228	3490	單井
20240627_1218	6869	雲豹能源
20240627_1148	2610	華航
20240627_1148	2605	新興
20240627_1138	3691	碩禾
20240627_1138	1809	中釉
20240627_1108	3227	原相
20240627_1106	4909	新復興
20240627_1104	5905	南仁湖
20240627_1100	1709	和益
20240627_1040	4167	松瑞藥
20240627_1032	6806	森崴能源
20240627_1030	3047	訊舟
20240627_1024	2618	長榮航
20240627_1014	6706	惠特
20240627_1008	4976	佳凌
20240627_1004	6477	安集
20240627_1004	4908	前鼎
20240627_1004	4109	加捷生醫
20240627_1004	1514	亞力
20240627_1002	8033	雷虎
20240627_1002	6841	長佳智能
20240627_1002	6443	元晶
20240627_1002	3622	洋華
20240627_1002	3615	安可
20240627_1002	3581	博磊
20240627_1002	3498	陽程
20240627_1002	2489	瑞軒
20240627_1002	2406	國碩
20240627_1002	2349	錸德
