time	stockId	中文名稱
20240618_1333	3372	典範
20240618_1327	9103	美德醫療-DR
20240618_1323	6190	萬泰科
20240618_1321	2610	華航
20240618_1319	2206	三陽工業
20240618_1239	2408	南亞科
20240618_1215	6152	百一
20240618_1205	4958	臻鼎-KY
20240618_1151	3312	弘憶股
20240618_1129	1795	美時
20240618_1121	4562	穎漢
20240618_1121	3062	建漢
20240618_1119	2344	華邦電
20240618_1103	5340	建榮
20240618_1059	1514	亞力
20240618_1049	5443	均豪
20240618_1045	4526	東台
20240618_1039	8064	東捷
20240618_1026	8096	擎亞
20240618_1026	8040	九暘
20240618_1026	6841	長佳智能
20240618_1026	6834	天二科技
20240618_1026	6706	惠特
20240618_1026	6282	康舒
20240618_1026	4561	健椿
20240618_1026	4533	協易機
20240618_1026	3535	晶彩科
20240618_1026	3450	聯鈞
20240618_1026	2618	長榮航
20240618_1026	2476	鉅祥
