time	stockId	中文名稱
20240612_1332	1522	堤維西
20240612_1318	2464	盟立
20240612_1304	8096	擎亞
20240612_1242	2401	凌陽
20240612_1238	3450	聯鈞
20240612_1234	6213	聯茂
20240612_1214	2383	台光電
20240612_1212	4562	穎漢
20240612_1118	1587	吉茂
20240612_1106	8039	台虹
20240612_1054	6190	萬泰科
20240612_1034	6223	旺矽
20240612_1034	6207	雷科
20240612_1016	6552	易華電
20240612_1005	4979	華星光
20240612_1005	3048	益登
20240612_1001	3234	光環
20240612_0950	8358	金居
20240612_0942	4909	新復興
20240612_0934	4566	時碩工業
20240612_0915	8028	昇陽半導體
20240612_0915	6546	正基
20240612_0915	6451	訊芯-KY
20240612_0915	6164	華興
20240612_0915	3163	波若威
20240612_0915	2476	鉅祥
20240612_0913	2367	燿華
20240612_0910	6216	居易
20240612_0910	5484	慧友
20240612_0910	4545	銘鈺
20240612_0910	3406	玉晶光
20240612_0910	2351	順德
20240612_0910	1617	榮星
20240612_0907	6706	惠特
20240612_0905	3363	上詮
20240612_0903	8906	花王
20240612_0903	6841	長佳智能
20240612_0903	6834	天二科技
20240612_0903	6442	光聖
20240612_0903	5263	智崴
20240612_0903	4967	十銓
20240612_0903	3376	新日興
20240612_0903	3312	弘憶股
20240612_0903	3122	笙泉
20240612_0903	3030	德律
20240612_0903	2486	一詮
20240612_0903	1809	中釉
20240612_0903	1582	信錦
