time	stockId	中文名稱
20240507_2144	8234	新漢
20240507_2144	6188	廣明
20240507_2144	3466	德晉
20240507_2144	3059	華晶科
20240507_2144	2637	慧洋-KY
20240507_2144	2606	裕民
20240507_2144	2540	愛山林
20240507_2144	2439	美律
20240507_2144	2376	技嘉
20240507_2144	2365	昆盈
20240507_2144	2362	藍天
20240507_2144	1618	合機
20240507_2144	1616	億泰
20240507_2144	1608	華榮
20240507_0944	8096	擎亞
20240507_0944	4533	協易機
20240507_0944	3376	新日興
20240507_0944	2374	佳能
20240507_0944	1612	宏泰
20240507_0916	3363	上詮
20240507_0916	1532	勤美
20240507_0914	6290	良維
20240507_0910	6117	迎廣
20240507_0910	3583	辛耘
20240507_0910	3287	廣寰科
20240507_0910	1582	信錦
20240507_0908	6207	雷科
20240507_0902	6269	台郡
20240507_0900	8054	安國
20240507_0900	8033	雷虎
20240507_0900	6552	易華電
20240507_0900	6197	佳必琪
20240507_0900	6143	振曜
20240507_0900	4513	福裕
20240507_0900	4127	天良
20240507_0900	3708	上緯投控
20240507_0900	3188	鑫龍騰
20240507_0900	3163	波若威
20240507_0900	3056	富華新
20240507_0900	3013	晟銘電
20240507_0900	2520	冠德
20240507_0900	2486	一詮
20240507_0900	2393	億光
20240507_0900	2383	台光電
20240507_0900	2363	矽統
20240507_0900	2353	宏碁
20240507_0900	1560	中砂
