time	stockId	中文名稱
20240528_1354	3231	緯創
20240528_1354	2520	冠德
20240528_1309	2401	凌陽
20240528_1257	6275	元山
20240528_1257	2515	中工
20240528_1249	8064	東捷
20240528_1249	3450	聯鈞
20240528_1249	1316	上曜
20240528_1241	3006	晶豪科
20240528_1239	3689	湧德
20240528_1239	2354	鴻準
20240528_1219	8027	鈦昇
20240528_1211	6207	雷科
20240528_1207	2617	台航
20240528_1157	2610	華航
20240528_1153	8096	擎亞
20240528_1151	5512	力麒
20240528_1147	6270	倍微
20240528_1133	3712	永崴投控
20240528_1115	3714	富采
20240528_1115	2611	志信
20240528_1113	2241	艾姆勒
20240528_1101	2606	裕民
20240528_1057	1522	堤維西
20240528_1043	6215	和椿
20240528_1035	2328	廣宇
20240528_1025	2349	錸德
20240528_1023	5608	四維航
20240528_1021	5425	台半
20240528_1013	6668	中揚光
20240528_1013	6168	宏齊
20240528_1005	2481	強茂
20240528_1001	3088	艾訊
20240528_1001	2618	長榮航
20240528_0957	6166	凌華
20240528_0955	3202	樺晟
20240528_0953	6456	GIS-KY
20240528_0951	2323	中環
20240528_0949	2417	圓剛
20240528_0945	9919	康那香
20240528_0943	8936	國統
20240528_0943	8227	巨有科技
20240528_0943	8147	正淩
20240528_0943	8054	安國
20240528_0943	6227	茂綸
20240528_0943	6187	萬潤
20240528_0943	4909	新復興
20240528_0943	4714	永捷
20240528_0943	4562	穎漢
20240528_0943	4543	萬在
20240528_0943	3594	磐儀
20240528_0943	3483	力致
20240528_0943	3035	智原
20240528_0943	2743	山富
20240528_0943	2731	雄獅
20240528_0943	2613	中櫃
20240528_0943	2495	普安
20240528_0943	2365	昆盈
20240528_0943	2009	第一銅
20240528_0943	1560	中砂
20240528_0943	1524	耿鼎
20240528_0943	1516	川飛
