time	stockId	中文名稱
20240517_1950	2537	聯上發
20240517_1950	2504	國產
20240517_1950	2376	技嘉
20240517_1950	2362	藍天
20240517_1950	2206	三陽工業
20240517_1314	2449	京元電子
20240517_1314	2374	佳能
20240517_1310	3047	訊舟
20240517_1158	5519	隆大
20240517_1158	2359	所羅門
20240517_1138	6143	振曜
20240517_1138	2610	華航
20240517_1132	2489	瑞軒
20240517_1122	8054	安國
20240517_1122	2486	一詮
20240517_1114	8096	擎亞
20240517_1101	2527	宏璟
20240517_1022	6446	藥華藥
20240517_1022	6443	元晶
20240517_1022	4561	健椿
20240517_1022	3694	海華
20240517_1022	3576	聯合再生
20240517_1022	3483	力致
20240517_1022	3312	弘憶股
20240517_1022	3287	廣寰科
20240517_1022	2442	新美齊
20240517_1022	2406	國碩
20240517_1022	1795	美時
