time	stockId	中文名稱
20240723_1334	2506	太設
20240723_1332	8089	康全電訊
20240723_1332	4402	福大
20240723_1326	8374	羅昇
20240723_1252	6419	京晨科
20240723_1250	9946	三發地產
20240723_1238	6695	芯鼎
20240723_1238	4155	訊映
20240723_1228	9924	福興
20240723_1218	8021	尖點
20240723_1214	2634	漢翔
20240723_1208	1708	東鹼
20240723_1206	3228	金麗科
20240723_1150	8054	安國
20240723_1148	1762	中化生
20240723_1144	5213	亞昕
20240723_1134	3665	貿聯-KY
20240723_1134	2939	凱羿-KY
20240723_1134	2540	愛山林
20240723_1128	1720	生達
20240723_1120	6164	華興
20240723_1108	2534	宏盛
20240723_1058	3376	新日興
20240723_1058	2107	厚生
20240723_1028	5310	天剛
20240723_1018	8033	雷虎
20240723_1012	6706	惠特
20240723_1008	2504	國產
20240723_1004	3095	及成
20240723_1000	4562	穎漢
20240723_0954	3211	順達
20240723_0954	2464	盟立
20240723_0950	9906	欣巴巴
20240723_0950	9902	台火
20240723_0950	8099	大世科
20240723_0950	6841	長佳智能
20240723_0950	6829	千附精密
20240723_0950	6684	安格
20240723_0950	6462	神盾
20240723_0950	6431	光麗-KY
20240723_0950	6270	倍微
20240723_0950	6177	達麗
20240723_0950	6150	撼訊
20240723_0950	5519	隆大
20240723_0950	5220	萬達光電
20240723_0950	4726	永昕
20240723_0950	3189	景碩
20240723_0950	3188	鑫龍騰
20240723_0950	3167	大量
20240723_0950	3163	波若威
20240723_0950	3048	益登
20240723_0950	3037	欣興
20240723_0950	2739	寒舍
20240723_0950	2543	皇昌
20240723_0950	2520	冠德
20240723_0950	2486	一詮
20240723_0950	2348	海悅
20240723_0950	1540	喬福
20240723_0950	1449	佳和
