time	stockId	中文名稱
20240613_1334	6770	力積電
20240613_1331	4908	前鼎
20240613_1325	8936	國統
20240613_1312	2427	三商電
20240613_1312	1513	中興電
20240613_1255	8028	昇陽半導體
20240613_1255	2356	英業達
20240613_1238	3535	晶彩科
20240613_1237	3665	貿聯-KY
20240613_1232	4967	十銓
20240613_1232	3712	永崴投控
20240613_1208	6451	訊芯-KY
20240613_1205	2392	正崴
20240613_1134	2359	所羅門
20240613_1130	2449	京元電子
20240613_1111	1617	榮星
20240613_1105	3006	晶豪科
20240613_1058	2363	矽統
20240613_1053	1582	信錦
20240613_1043	8071	能率網通
20240613_0952	5443	均豪
20240613_0943	6789	采鈺
20240613_0940	6270	倍微
20240613_0933	1785	光洋科
20240613_0930	9958	世紀鋼
20240613_0930	4561	健椿
20240613_0930	3483	力致
20240613_0930	3376	新日興
20240613_0930	3105	穩懋
20240613_0930	2613	中櫃
20240613_0928	8039	台虹
20240613_0928	6164	華興
20240613_0924	6223	旺矽
20240613_0924	6207	雷科
20240613_0924	4968	立積
20240613_0924	3055	蔚華科
20240613_0920	6546	正基
20240613_0920	6143	振曜
20240613_0920	3548	兆利
20240613_0920	3374	精材
