time	stockId	中文名稱
20240624_1333	2369	菱生
20240624_1325	3580	友威科
20240624_1249	3372	典範
20240624_1225	3297	杭特
20240624_1223	6173	信昌電
20240624_1207	3062	建漢
20240624_1149	2464	盟立
20240624_1143	2467	志聖
20240624_1139	2537	聯上發
20240624_1133	5512	力麒
20240624_1127	5439	高技
20240624_1123	3049	精金
20240624_1105	2355	敬鵬
20240624_1003	4967	十銓
20240624_1001	8027	鈦昇
20240624_0959	6269	台郡
20240624_0957	6834	天二科技
20240624_0951	2061	風青
20240624_0947	6127	九豪
20240624_0943	2472	立隆電
20240624_0937	2368	金像電
20240624_0933	3481	群創
20240624_0931	8110	華東
20240624_0931	8076	伍豐
20240624_0931	8064	東捷
20240624_0931	6753	龍德造船
20240624_0931	6530	創威
20240624_0931	6449	鈺邦
20240624_0931	5443	均豪
20240624_0931	5328	華容
20240624_0931	3663	鑫科
20240624_0931	3652	精聯
20240624_0931	3498	陽程
20240624_0931	3025	星通
20240624_0931	2449	京元電子
20240624_0931	1785	光洋科
