time	stockId	中文名稱
20240531_1421	8936	國統
20240531_1421	6695	芯鼎
20240531_1421	3059	華晶科
20240531_1421	1608	華榮
20240531_1421	1504	東元
20240531_1143	3024	憶聲
20240531_1117	3305	昇貿
20240531_1115	5426	振發
20240531_1115	2514	龍邦
20240531_1103	2464	盟立
20240531_1055	3202	樺晟
20240531_1051	2515	中工
20240531_1045	2351	順德
20240531_1045	2349	錸德
20240531_1033	6188	廣明
20240531_1033	3013	晟銘電
20240531_1029	2316	楠梓電
20240531_1029	1795	美時
20240531_1029	1532	勤美
20240531_1019	3062	建漢
20240531_1019	2241	艾姆勒
20240531_1015	6265	方土昶
20240531_1015	3372	典範
20240531_1015	2520	冠德
20240531_1013	2367	燿華
20240531_1005	6177	達麗
20240531_1001	3374	精材
20240531_0959	2609	陽明
20240531_0959	1784	訊聯
20240531_0957	2417	圓剛
20240531_0955	8107	大億金茂
20240531_0955	6425	易發
20240531_0955	6243	迅杰
20240531_0955	5519	隆大
20240531_0955	4513	福裕
20240531_0955	3687	歐買尬
20240531_0955	3048	益登
20240531_0955	2641	正德
20240531_0955	2354	鴻準
20240531_0955	2348	海悅
20240531_0952	8438	昶昕
20240531_0952	6275	元山
20240531_0952	6270	倍微
20240531_0952	4566	時碩工業
20240531_0952	4533	協易機
20240531_0952	3665	貿聯-KY
20240531_0952	3379	彬台
20240531_0952	3376	新日興
20240531_0952	2537	聯上發
20240531_0952	2501	國建
20240531_0952	2375	凱美
20240531_0952	2101	南港
20240531_0952	1582	信錦
20240531_0952	1453	大將
