time	stockId	中文名稱
20240705_1354	3313	斐成
20240705_1354	2486	一詮
20240705_1318	8473	山林水
20240705_1318	2367	燿華
20240705_1256	6120	達運
20240705_1238	3492	長盛
20240705_1238	3105	穩懋
20240705_1226	2498	宏達電
20240705_1210	3035	智原
20240705_1154	3296	勝德
20240705_1148	2328	廣宇
20240705_1146	8358	金居
20240705_1140	6160	欣技
20240705_1134	2369	菱生
20240705_1130	4979	華星光
20240705_1120	2383	台光電
20240705_1114	8112	至上
20240705_1110	2392	正崴
20240705_1108	6282	康舒
20240705_1102	5484	慧友
20240705_1056	3707	漢磊
20240705_1048	6442	光聖
20240705_1040	9958	世紀鋼
20240705_1040	2543	皇昌
20240705_1036	8110	華東
20240705_1036	4960	誠美材
20240705_1036	3010	華立
20240705_1032	4526	東台
20240705_1030	3362	先進光
20240705_1030	2495	普安
20240705_1026	8011	台通
20240705_1022	5443	均豪
20240705_1018	8234	新漢
20240705_1014	8076	伍豐
20240705_1014	6153	嘉聯益
20240705_1014	3583	辛耘
20240705_1010	3047	訊舟
20240705_1010	2489	瑞軒
20240705_1004	5392	能率
20240705_1004	2331	精英
20240705_0954	6937	天虹
20240705_0954	5328	華容
20240705_0952	8096	擎亞
20240705_0952	6284	佳邦
20240705_0952	6218	豪勉
20240705_0952	6133	金橋
20240705_0952	4908	前鼎
20240705_0952	4540	全球傳動
20240705_0952	3680	家登
20240705_0952	3537	堡達
20240705_0952	3379	彬台
20240705_0952	3227	原相
20240705_0952	1597	直得
20240705_0950	6231	系微
20240705_0948	3450	聯鈞
20240705_0946	5202	力新
20240705_0944	3402	漢科
20240705_0940	1560	中砂
20240705_0938	3163	波若威
20240705_0938	1536	和大
20240705_0934	6414	樺漢
20240705_0934	2374	佳能
20240705_0930	8039	台虹
20240705_0930	3580	友威科
20240705_0930	2401	凌陽
20240705_0928	8374	羅昇
20240705_0928	8028	昇陽半導體
20240705_0928	6667	信紘科
20240705_0928	6217	中探針
20240705_0928	6187	萬潤
20240705_0928	6126	信音
20240705_0928	4976	佳凌
20240705_0928	4968	立積
20240705_0928	4967	十銓
20240705_0928	4562	穎漢
20240705_0928	4534	慶騰
20240705_0928	3708	上緯投控
20240705_0928	3535	晶彩科
20240705_0928	3498	陽程
20240705_0928	3338	泰碩
20240705_0928	3048	益登
20240705_0928	2476	鉅祥
20240705_0928	2464	盟立
20240705_0928	2417	圓剛
20240705_0928	2405	輔信
20240705_0928	2368	金像電
20240705_0928	2365	昆盈
20240705_0928	2236	百達-KY
