time	stockId	中文名稱
20240524_1332	3339	泰谷
20240524_1318	8996	高力
20240524_1300	5340	建榮
20240524_1216	6190	萬泰科
20240524_1158	8064	東捷
20240524_1150	6126	信音
20240524_1134	9105	泰金寶-DR
20240524_1102	1503	士電
20240524_1054	2611	志信
20240524_1044	3006	晶豪科
20240524_1036	1514	亞力
20240524_1034	6235	華孚
20240524_1028	3055	蔚華科
20240524_1026	2489	瑞軒
20240524_1024	2603	長榮
20240524_1018	3564	其陽
20240524_1004	3545	敦泰
20240524_1002	2486	一詮
20240524_1002	1810	和成
20240524_1000	2743	山富
20240524_0956	1516	川飛
20240524_0952	3455	由田
20240524_0940	4908	前鼎
20240524_0938	8027	鈦昇
20240524_0938	3062	建漢
20240524_0934	3234	光環
20240524_0934	3033	威健
20240524_0930	6275	元山
20240524_0930	3047	訊舟
20240524_0928	2543	皇昌
20240524_0928	2363	矽統
20240524_0925	2250	IKKA-KY
20240524_0923	4561	健椿
20240524_0919	8028	昇陽半導體
20240524_0917	3605	宏致
20240524_0917	3537	堡達
20240524_0917	3338	泰碩
20240524_0915	3060	銘異
20240524_0913	7402	邑錡
20240524_0913	4111	濟生
20240524_0913	3694	海華
20240524_0913	3450	聯鈞
