time	stockId	中文名稱
20240711_1326	4303	信立
20240711_1306	2453	凌群
20240711_1252	2337	旺宏
20240711_1248	6257	矽格
20240711_1248	6127	九豪
20240711_1234	5202	力新
20240711_1222	8046	南電
20240711_1222	5498	凱崴
20240711_1220	4714	永捷
20240711_1214	2401	凌陽
20240711_1154	3663	鑫科
20240711_1152	2472	立隆電
20240711_1148	2492	華新科
20240711_1142	3050	鈺德
20240711_1130	8028	昇陽半導體
20240711_1130	2365	昆盈
20240711_1112	2356	英業達
20240711_1110	8147	正淩
20240711_1102	3715	定穎投控
20240711_1054	4109	加捷生醫
20240711_1052	3081	聯亞
20240711_1050	6449	鈺邦
20240711_1038	3455	由田
20240711_1024	6451	訊芯-KY
20240711_1024	2362	藍天
20240711_1022	4903	聯光通
20240711_1022	4306	炎洲
20240711_1022	2349	錸德
20240711_1016	5905	南仁湖
20240711_1012	6278	台表科
20240711_1010	9105	泰金寶-DR
20240711_1010	6570	維田
20240711_1010	6530	創威
20240711_1010	6442	光聖
20240711_1010	6163	華電網
20240711_1010	4956	光鋐
20240711_1010	4927	泰鼎-KY
20240711_1010	3710	連展投控
20240711_1010	3374	精材
20240711_1010	3346	麗清
20240711_1010	3062	建漢
20240711_1010	2243	宏旭-KY
20240711_1009	8936	國統
20240711_1009	8021	尖點
20240711_1009	8011	台通
20240711_1009	6834	天二科技
20240711_1009	6284	佳邦
20240711_1009	4958	臻鼎-KY
20240711_1009	4566	時碩工業
20240711_1009	3706	神達
20240711_1009	3665	貿聯-KY
20240711_1009	3379	彬台
20240711_1009	3363	上詮
20240711_1009	3163	波若威
20240711_1009	3037	欣興
20240711_1009	3019	亞光
20240711_1009	2351	順德
20240711_1009	1815	富喬
20240711_1009	1597	直得
20240711_1009	1316	上曜
