time	stockId	中文名稱
20240628_1332	2368	金像電
20240628_1324	6477	安集
20240628_1322	8028	昇陽半導體
20240628_1316	5469	瀚宇博
20240628_1254	2323	中環
20240628_1250	3374	精材
20240628_1242	8440	綠電
20240628_1240	3059	華晶科
20240628_1216	5347	世界
20240628_1206	6191	精成科
20240628_1146	6189	豐藝
20240628_1140	6213	聯茂
20240628_1126	3338	泰碩
20240628_1122	6197	佳必琪
20240628_1110	3689	湧德
20240628_1108	3083	網龍
20240628_1056	5388	中磊
20240628_1044	2476	鉅祥
20240628_1040	2455	全新
20240628_1040	2402	毅嘉
20240628_1027	2405	輔信
20240628_1016	8105	凌巨
20240628_1010	3081	聯亞
20240628_1006	2355	敬鵬
20240628_0950	4967	十銓
20240628_0950	3060	銘異
20240628_0948	8996	高力
20240628_0948	6139	亞翔
20240628_0948	6117	迎廣
20240628_0948	5452	佶優
20240628_0948	5243	乙盛-KY
20240628_0948	5230	雷笛克光學
20240628_0948	3583	辛耘
20240628_0948	3535	晶彩科
20240628_0948	3163	波若威
20240628_0948	3050	鈺德
20240628_0948	3024	憶聲
20240628_0935	8374	羅昇
20240628_0935	8103	瀚荃
20240628_0935	8086	宏捷科
20240628_0935	8064	東捷
20240628_0935	6753	龍德造船
20240628_0935	6698	旭暉應材
20240628_0935	6290	良維
20240628_0935	6215	和椿
20240628_0935	6188	廣明
20240628_0935	6160	欣技
20240628_0935	6125	廣運
20240628_0935	5392	能率
20240628_0935	4562	穎漢
20240628_0935	4533	協易機
20240628_0935	3652	精聯
20240628_0935	3402	漢科
20240628_0935	3224	三顧
20240628_0935	3105	穩懋
20240628_0935	3048	益登
20240628_0935	2495	普安
20240628_0935	2464	盟立
20240628_0935	2374	佳能
20240628_0935	2367	燿華
20240628_0935	2365	昆盈
20240628_0935	2359	所羅門
20240628_0935	1784	訊聯
