time	stockId	中文名稱
20240508_1332	4967	十銓
20240508_1332	4915	致伸
20240508_1332	2356	英業達
20240508_1332	1618	合機
20240508_1332	1612	宏泰
20240508_1328	2201	裕隆
20240508_1318	6117	迎廣
20240508_1316	6188	廣明
20240508_1110	5608	四維航
20240508_1058	8096	擎亞
20240508_1054	8234	新漢
20240508_1052	4979	華星光
20240508_1040	4532	瑞智
20240508_1040	1815	富喬
20240508_1032	6668	中揚光
20240508_1018	3363	上詮
20240508_1016	4533	協易機
20240508_1016	1514	亞力
20240508_1008	6442	光聖
20240508_1004	4909	新復興
20240508_1004	1582	信錦
20240508_0958	2641	正德
20240508_0952	9958	世紀鋼
20240508_0952	2427	三商電
20240508_0950	4968	立積
20240508_0948	2637	慧洋-KY
20240508_0946	3548	兆利
20240508_0946	3376	新日興
20240508_0942	2376	技嘉
20240508_0938	6215	和椿
20240508_0936	2611	志信
20240508_0928	3450	聯鈞
20240508_0926	3044	健鼎
20240508_0922	2365	昆盈
20240508_0916	2617	台航
20240508_0916	2486	一詮
20240508_0914	4303	信立
20240508_0912	2606	裕民
20240508_0912	2367	燿華
20240508_0908	2359	所羅門
20240508_0900	8936	國統
20240508_0900	8210	勤誠
20240508_0900	8039	台虹
20240508_0900	6462	神盾
20240508_0900	6290	良維
20240508_0900	6269	台郡
20240508_0900	6223	旺矽
20240508_0900	6187	萬潤
20240508_0900	5392	能率
20240508_0900	5230	雷笛克光學
20240508_0900	4760	勤凱
20240508_0900	3583	辛耘
20240508_0900	3563	牧德
20240508_0900	3234	光環
20240508_0900	3055	蔚華科
20240508_0900	3030	德律
20240508_0900	2609	陽明
20240508_0900	2605	新興
20240508_0900	2465	麗臺
20240508_0900	2464	盟立
20240508_0900	2371	大同
20240508_0900	2061	風青
20240508_0900	1609	大亞
20240508_0900	1603	華電
20240508_0900	1587	吉茂
