time	stockId	中文名稱
20240709_1332	8111	立碁
20240709_1314	6117	迎廣
20240709_1310	4533	協易機
20240709_1248	6218	豪勉
20240709_1244	8059	凱碩
20240709_1220	1609	大亞
20240709_1208	5474	聰泰
20240709_1200	2382	廣達
20240709_1154	1612	宏泰
20240709_1140	1608	華榮
20240709_1136	3710	連展投控
20240709_1132	5475	德宏
20240709_1114	4160	訊聯基因
20240709_1050	3323	加百裕
20240709_1044	2489	瑞軒
20240709_1034	8105	凌巨
20240709_1034	2543	皇昌
20240709_1028	2312	金寶
20240709_1024	4956	光鋐
20240709_1020	6546	正基
20240709_1020	1618	合機
20240709_1018	6806	森崴能源
20240709_1018	6788	華景電
20240709_1018	6133	金橋
20240709_1018	5426	振發
20240709_1018	5309	系統電
20240709_1018	4510	高鋒
20240709_1018	3712	永崴投控
20240709_1018	3673	TPK-KY
20240709_1018	3312	弘憶股
20240709_1018	3060	銘異
20240709_1018	3013	晟銘電
