time	stockId	中文名稱
20240726_1331	5202	力新
20240726_1331	2393	億光
20240726_1327	4162	智擎
20240726_1321	8028	昇陽半導體
20240726_1311	2524	京城
20240726_1247	9902	台火
20240726_1241	1540	喬福
20240726_1239	2438	翔耀
20240726_1235	3188	鑫龍騰
20240726_1233	3518	柏騰
20240726_1227	8069	元太
20240726_1151	6768	志強-KY
20240726_1135	4564	元翎
20240726_1135	1446	宏和
20240726_1111	6569	醫揚
20240726_1111	3055	蔚華科
20240726_1101	8937	合騏
20240726_1059	4958	臻鼎-KY
20240726_1035	6219	富旺
20240726_1027	4532	瑞智
20240726_1025	6451	訊芯-KY
20240726_1021	1808	潤隆
20240726_1019	1609	大亞
20240726_1015	3338	泰碩
20240726_1011	3229	晟鈦
20240726_1009	3491	昇達科
20240726_1009	3043	科風
20240726_1009	2061	風青
20240726_1009	1456	怡華
20240726_0953	8926	台汽電
20240726_0953	2348	海悅
