time	stockId	中文名稱
20240506_1222	3312	弘憶股
20240506_1216	4167	松瑞藥
20240506_1212	8121	越峰
20240506_1210	6117	迎廣
20240506_1210	2486	一詮
20240506_1206	2538	基泰
20240506_1204	2739	寒舍
20240506_1200	3055	蔚華科
20240506_1140	3188	鑫龍騰
20240506_1138	5534	長虹
20240506_1120	5522	遠雄
20240506_1034	2546	根基
20240506_1026	2367	燿華
20240506_1020	1524	耿鼎
20240506_0958	5508	永信建
20240506_0958	3006	晶豪科
20240506_0956	5443	均豪
20240506_0950	8033	雷虎
20240506_0921	6442	光聖
20240506_0921	3033	威健
20240506_0914	8096	擎亞
20240506_0910	6207	雷科
20240506_0910	3260	威剛
20240506_0910	3013	晟銘電
20240506_0910	1446	宏和
20240506_0906	3466	德晉
20240506_0903	4967	十銓
20240506_0903	1582	信錦
20240506_0900	6668	中揚光
20240506_0900	6449	鈺邦
20240506_0900	6219	富旺
20240506_0900	6215	和椿
20240506_0900	6187	萬潤
20240506_0900	6177	達麗
20240506_0900	6143	振曜
20240506_0900	4303	信立
20240506_0900	3266	昇陽
20240506_0900	3030	德律
20240506_0900	2705	六福
20240506_0900	2548	華固
20240506_0900	2547	日勝生
20240506_0900	2536	宏普
20240506_0900	2511	太子
20240506_0900	2101	南港
20240506_0900	1815	富喬
20240506_0900	1587	吉茂
20240506_0900	1532	勤美
20240506_0900	1442	名軒
