time	stockId	中文名稱
20240521_1331	5371	中光電
20240521_1327	8390	金益鼎
20240521_1327	4967	十銓
20240521_1323	3287	廣寰科
20240521_1309	3356	奇偶
20240521_1255	6834	天二科技
20240521_1241	2312	金寶
20240521_1239	3694	海華
20240521_1229	5230	雷笛克光學
20240521_1223	6275	元山
20240521_1159	6190	萬泰科
20240521_1143	2241	艾姆勒
20240521_1139	2354	鴻準
20240521_1123	6153	嘉聯益
20240521_1053	2465	麗臺
20240521_1045	8438	昶昕
20240521_1043	2464	盟立
20240521_1033	3047	訊舟
20240521_1029	5210	寶碩
20240521_1023	3689	湧德
20240521_1023	1815	富喬
20240521_1019	3260	威剛
20240521_1011	2365	昆盈
20240521_0955	3005	神基
20240521_0947	8028	昇陽半導體
20240521_0947	6209	今國光
20240521_0947	6207	雷科
20240521_0947	5426	振發
20240521_0947	4549	桓達
20240521_0947	3060	銘異
20240521_0945	9958	世紀鋼
20240521_0945	8110	華東
20240521_0945	6230	尼得科超眾
20240521_0945	6143	振曜
20240521_0945	6117	迎廣
20240521_0945	4561	健椿
20240521_0945	4543	萬在
20240521_0945	3491	昇達科
20240521_0945	3483	力致
20240521_0945	3013	晟銘電
20240521_0945	2486	一詮
