time	stockId	中文名稱
20240515_2051	3030	德律
20240515_1324	2464	盟立
20240515_1322	2368	金像電
20240515_1320	3450	聯鈞
20240515_1312	3047	訊舟
20240515_1310	1532	勤美
20240515_1308	1312	國喬
20240515_1248	4542	科嶠
20240515_1220	8070	長華*
20240515_1212	3059	華晶科
20240515_1202	8110	華東
20240515_1130	2611	志信
20240515_1016	8112	至上
20240515_1016	8096	擎亞
20240515_1016	8089	康全電訊
20240515_1016	8054	安國
20240515_1016	6274	台燿
20240515_1016	5469	瀚宇博
20240515_1016	4562	穎漢
20240515_1016	4533	協易機
20240515_1016	3406	玉晶光
20240515_1016	3312	弘憶股
20240515_1016	3287	廣寰科
20240515_1016	3231	緯創
20240515_1016	2365	昆盈
20240515_1016	2362	藍天
20240515_1016	2312	金寶
20240515_1016	2009	第一銅
20240515_1016	1618	合機
20240515_1016	1612	宏泰
20240515_1016	1608	華榮
