time	stockId	中文名稱
20240719_1332	6605	帝寶
20240719_1332	2070	精湛
20240719_1318	3580	友威科
20240719_1316	3167	大量
20240719_1314	5276	達輝-KY
20240719_1312	3492	長盛
20240719_1312	1709	和益
20240719_1302	6873	泓德能源-創
20240719_1300	6806	森崴能源
20240719_1238	6021	美好證
20240719_1236	1725	元禎
20240719_1234	6788	華景電
20240719_1214	8076	伍豐
20240719_1210	3663	鑫科
20240719_1208	6244	茂迪
20240719_1208	1444	力麗
20240719_1146	6443	元晶
20240719_1140	6661	威健生技
20240719_1132	6477	安集
20240719_1132	2467	志聖
20240719_1116	5512	力麒
20240719_1110	2524	京城
20240719_1104	3147	大綜
20240719_1100	2360	致茂
20240719_1048	3027	盛達
20240719_1046	4534	慶騰
20240719_1046	1560	中砂
20240719_1042	5309	系統電
20240719_1042	1783	和康生
20240719_1038	8104	錸寶
20240719_1030	2534	宏盛
20240719_1024	6227	茂綸
20240719_1024	3376	新日興
20240719_1014	6664	群翊
20240719_1012	6207	雷科
20240719_1010	3230	錦明
20240719_1010	1597	直得
20240719_1008	3297	杭特
20240719_1002	3491	昇達科
20240719_1000	6228	全譜
20240719_0958	2365	昆盈
20240719_0946	4903	聯光通
20240719_0942	6197	佳必琪
20240719_0938	8936	國統
20240719_0938	8440	綠電
20240719_0938	8064	東捷
20240719_0938	8028	昇陽半導體
20240719_0938	6869	雲豹能源
20240719_0938	6598	ABC-KY
20240719_0938	6215	和椿
20240719_0938	5443	均豪
20240719_0938	4726	永昕
20240719_0938	4160	訊聯基因
20240719_0938	3597	映興
20240719_0938	3583	辛耘
20240719_0938	3419	譁裕
20240719_0938	3339	泰谷
20240719_0938	3073	天方能源
20240719_0938	3052	夆典
20240719_0938	1529	樂事綠能
