time	stockId	中文名稱
20240704_1332	6188	廣明
20240704_1332	2439	美律
20240704_1332	2427	三商電
20240704_1324	1314	中石化
20240704_1318	3689	湧德
20240704_1244	2374	佳能
20240704_1244	1612	宏泰
20240704_1234	6695	芯鼎
20240704_1228	8071	能率網通
20240704_1220	3615	安可
20240704_1212	3312	弘憶股
20240704_1210	8234	新漢
20240704_1208	6125	廣運
20240704_1208	1785	光洋科
20240704_1204	3450	聯鈞
20240704_1150	2482	連宇
20240704_1142	1560	中砂
20240704_1142	1409	新纖
20240704_1126	3372	典範
20240704_1124	4109	加捷生醫
20240704_1102	2354	鴻準
20240704_1052	2338	光罩
20240704_1050	8054	安國
20240704_1040	8064	東捷
20240704_1038	1609	大亞
20240704_1032	3481	群創
20240704_1024	1536	和大
20240704_1018	6166	凌華
20240704_1016	8390	金益鼎
20240704_1014	6706	惠特
20240704_1010	6234	高僑
20240704_1008	2363	矽統
20240704_0954	6207	雷科
20240704_0952	6698	旭暉應材
20240704_0952	1503	士電
20240704_0950	4721	美琪瑪
20240704_0944	6442	光聖
20240704_0942	3580	友威科
20240704_0938	5452	佶優
20240704_0934	5474	聰泰
20240704_0932	6531	愛普*
20240704_0932	5202	力新
20240704_0930	6179	亞通
20240704_0928	6142	友勁
20240704_0928	4533	協易機
20240704_0928	2312	金寶
20240704_0928	1618	合機
20240704_0928	1513	中興電
20240704_0926	8104	錸寶
20240704_0926	8099	大世科
20240704_0926	8028	昇陽半導體
20240704_0926	6667	信紘科
20240704_0926	6438	迅得
20240704_0926	6215	和椿
20240704_0926	5432	新門
20240704_0926	5392	能率
20240704_0926	4510	高鋒
20240704_0926	3583	辛耘
20240704_0926	3535	晶彩科
20240704_0926	3402	漢科
20240704_0926	3374	精材
20240704_0926	2481	強茂
20240704_0926	2417	圓剛
20240704_0926	2359	所羅門
20240704_0926	2349	錸德
20240704_0926	1514	亞力
