time	stockId	中文名稱
20240722_1332	3023	信邦
20240722_1326	8176	智捷
20240722_1306	8374	羅昇
20240722_1300	3537	堡達
20240722_1256	3211	順達
20240722_1228	3580	友威科
20240722_1204	3027	盛達
20240722_1152	4562	穎漢
20240722_1142	1712	興農
20240722_1132	2399	映泰
20240722_1049	3322	建舜電
20240722_1049	3128	昇銳
20240722_1040	2471	資通
20240722_1038	6806	森崴能源
20240722_1036	6125	廣運
20240722_1036	4804	大略-KY
20240722_1036	4543	萬在
20240722_1021	5236	凌陽創新
20240722_1012	6240	松崗
20240722_1009	4109	加捷生醫
20240722_1004	4556	旭然
20240722_1003	8076	伍豐
20240722_1003	6901	鑽石投資
20240722_1003	6873	泓德能源-創
20240722_1003	6830	汎銓
20240722_1003	6661	威健生技
20240722_1003	6588	東典光電
20240722_1003	6228	全譜
20240722_1003	5364	力麗店
20240722_1003	4743	合一
20240722_1003	4128	中天
20240722_1003	3713	新晶投控
20240722_1003	3686	達能
20240722_1003	3663	鑫科
20240722_1003	3522	御頂
20240722_1003	3339	泰谷
20240722_1003	3073	天方能源
20240722_1003	2939	凱羿-KY
20240722_1003	2359	所羅門
