time	stockId	中文名稱
20240619_1332	1503	士電
20240619_1326	6189	豐藝
20240619_1322	4306	炎洲
20240619_1320	3033	威健
20240619_1303	2609	陽明
20240619_1300	8011	台通
20240619_1246	6188	廣明
20240619_1240	3055	蔚華科
20240619_1232	2455	全新
20240619_1220	1785	光洋科
20240619_1200	3060	銘異
20240619_1150	6216	居易
20240619_1140	3048	益登
20240619_1128	2376	技嘉
20240619_1110	1591	駿吉-KY
20240619_1102	2382	廣達
20240619_1052	3231	緯創
20240619_1050	8027	鈦昇
20240619_1034	3455	由田
20240619_1034	3062	建漢
20240619_1022	1570	力肯
20240619_1018	3665	貿聯-KY
20240619_1016	6753	龍德造船
20240619_1010	3363	上詮
20240619_0958	3081	聯亞
20240619_0956	2615	萬海
20240619_0952	4958	臻鼎-KY
20240619_0950	2613	中櫃
20240619_0948	2449	京元電子
20240619_0946	3105	穩懋
20240619_0940	6451	訊芯-KY
20240619_0940	3673	TPK-KY
20240619_0938	6112	邁達特
20240619_0938	4956	光鋐
20240619_0934	8096	擎亞
20240619_0934	2438	翔耀
20240619_0928	4908	前鼎
20240619_0922	5230	雷笛克光學
20240619_0922	1815	富喬
20240619_0920	2365	昆盈
20240619_0918	6270	倍微
