time	stockId	中文名稱
20240603_1332	3260	威剛
20240603_1326	4533	協易機
20240603_1322	2615	萬海
20240603_1312	3325	旭品
20240603_1310	6270	倍微
20240603_1308	3268	海德威
20240603_1306	2547	日勝生
20240603_1300	3266	昇陽
20240603_1254	3202	樺晟
20240603_1240	9902	台火
20240603_1238	2316	楠梓電
20240603_1230	2425	承啟
20240603_1210	5443	均豪
20240603_1210	2312	金寶
20240603_1120	3437	榮創
20240603_1109	2355	敬鵬
20240603_1053	3356	奇偶
20240603_1049	2383	台光電
20240603_1045	5371	中光電
20240603_1043	8028	昇陽半導體
20240603_1037	4967	十銓
20240603_1025	6274	台燿
20240603_1025	2421	建準
20240603_1015	3490	單井
20240603_1009	4113	聯上
20240603_1003	4909	新復興
20240603_1001	6290	良維
20240603_1001	6197	佳必琪
20240603_1001	6117	迎廣
20240603_1001	5236	凌陽創新
20240603_1001	3564	其陽
20240603_1001	2427	三商電
20240603_0956	1784	訊聯
20240603_0949	8234	新漢
20240603_0949	8096	擎亞
20240603_0949	6227	茂綸
20240603_0949	6215	和椿
20240603_0949	6188	廣明
20240603_0949	6166	凌華
20240603_0949	6161	捷波
20240603_0949	5519	隆大
20240603_0949	4979	華星光
20240603_0949	4549	桓達
20240603_0949	3694	海華
20240603_0949	3540	曜越
20240603_0949	3376	新日興
20240603_0949	3305	昇貿
20240603_0949	3088	艾訊
20240603_0949	3048	益登
20240603_0949	3030	德律
20240603_0949	3013	晟銘電
20240603_0949	2609	陽明
20240603_0949	2537	聯上發
20240603_0949	2486	一詮
20240603_0949	2465	麗臺
20240603_0949	2417	圓剛
20240603_0949	2397	友通
20240603_0949	2351	順德
20240603_0949	1560	中砂
