time	stockId	中文名稱
20240529_1141	5452	佶優
20240529_1137	3227	原相
20240529_1127	6285	啟碁
20240529_1127	5469	瀚宇博
20240529_1127	3372	典範
20240529_1125	5251	天鉞電
20240529_1115	8046	南電
20240529_1111	6230	尼得科超眾
20240529_1059	1587	吉茂
20240529_1053	6462	神盾
20240529_1053	6197	佳必琪
20240529_1053	6140	訊達
20240529_1053	6129	普誠
20240529_1053	6126	信音
20240529_1053	4533	協易機
20240529_1053	3356	奇偶
20240529_1053	3338	泰碩
20240529_1053	3048	益登
20240529_1053	3047	訊舟
20240529_1053	2722	夏都
20240529_1053	2614	東森
20240529_1053	2419	仲琦
20240529_1053	2405	輔信
20240529_1052	8234	新漢
20240529_1052	8105	凌巨
20240529_1052	8011	台通
20240529_1052	6209	今國光
20240529_1052	6160	欣技
20240529_1052	6117	迎廣
20240529_1052	5230	雷笛克光學
20240529_1052	4973	廣穎
20240529_1052	4967	十銓
20240529_1052	4566	時碩工業
20240529_1052	3564	其陽
20240529_1052	3483	力致
20240529_1052	3390	旭軟
20240529_1052	3380	明泰
20240529_1052	3321	同泰
20240529_1052	3305	昇貿
20240529_1052	3260	威剛
20240529_1052	3088	艾訊
20240529_1052	3037	欣興
20240529_1052	2613	中櫃
20240529_1052	2543	皇昌
20240529_1052	2489	瑞軒
20240529_1052	2476	鉅祥
20240529_1052	2436	偉詮電
20240529_1052	2365	昆盈
20240529_1052	1785	光洋科
