time	stockId	中文名稱
20240718_1332	5009	榮剛
20240718_1324	1540	喬福
20240718_1320	5512	力麒
20240718_1314	3297	杭特
20240718_1314	1442	名軒
20240718_1308	5276	達輝-KY
20240718_1302	8033	雷虎
20240718_1300	2365	昆盈
20240718_1256	5222	全訊
20240718_1244	3313	斐成
20240718_1234	2362	藍天
20240718_1232	2038	海光
20240718_1230	1456	怡華
20240718_1226	4541	晟田
20240718_1226	1805	寶徠
20240718_1218	1304	台聚
20240718_1216	8222	寶一
20240718_1150	8467	波力-KY
20240718_1150	1783	和康生
20240718_1148	8105	凌巨
20240718_1146	4726	永昕
20240718_1140	3703	欣陸
20240718_1132	3380	明泰
20240718_1132	1584	精剛
20240718_1128	6419	京晨科
20240718_1056	4903	聯光通
20240718_1054	8936	國統
20240718_1054	4153	鈺緯
20240718_1054	3224	三顧
20240718_1036	4402	福大
20240718_1024	6142	友勁
20240718_1024	3230	錦明
20240718_1024	2025	千興
20240718_1020	5508	永信建
20240718_1016	6111	大宇資
20240718_1016	3073	天方能源
20240718_1016	2524	京城
20240718_1016	2477	美隆電
20240718_1016	2070	精湛
20240718_1014	8473	山林水
20240718_1014	6615	慧智
20240718_1014	6240	松崗
20240718_1014	4916	事欣科
20240718_1014	4729	熒茂
20240718_1014	4303	信立
20240718_1014	4160	訊聯基因
20240718_1014	3516	亞帝歐
20240718_1014	3205	佰研
20240718_1014	3024	憶聲
20240718_1014	2630	亞航
20240718_1014	2528	皇普
20240718_1014	2520	冠德
20240718_1014	2509	全坤建
20240718_1014	2348	海悅
20240718_1014	1727	中華化
20240718_1014	1708	東鹼
20240718_1014	1308	亞聚
