time	stockId	中文名稱
20240708_1332	6153	嘉聯益
20240708_1332	2392	正崴
20240708_1326	1316	上曜
20240708_1324	2365	昆盈
20240708_1312	6126	信音
20240708_1300	6446	藥華藥
20240708_1255	3019	亞光
20240708_1248	3006	晶豪科
20240708_1236	9955	佳龍
20240708_1234	3094	聯傑
20240708_1218	2316	楠梓電
20240708_1149	4562	穎漢
20240708_1146	3306	鼎天
20240708_1138	3535	晶彩科
20240708_1134	4976	佳凌
20240708_1124	6532	瑞耘
20240708_1122	5328	華容
20240708_1108	1454	台富
20240708_1100	5272	笙科
20240708_1100	3062	建漢
20240708_1055	4960	誠美材
20240708_1036	5309	系統電
20240708_1030	3356	奇偶
20240708_1028	3374	精材
20240708_1018	6609	瀧澤科
20240708_1016	3689	湧德
20240708_1016	2236	百達-KY
20240708_1014	6603	富強鑫
20240708_1014	4726	永昕
20240708_1010	3230	錦明
20240708_1008	2449	京元電子
20240708_1004	8374	羅昇
20240708_1004	8092	建暐
20240708_1004	8071	能率網通
20240708_1004	5475	德宏
20240708_1004	3710	連展投控
20240708_1004	2453	凌群
20240708_1004	2397	友通
20240708_1004	2108	南帝
20240708_1004	1569	濱川
20240708_1004	1528	恩德
20240708_1002	8473	山林水
20240708_1002	8021	尖點
20240708_1002	6218	豪勉
20240708_1002	6152	百一
20240708_1002	6133	金橋
20240708_1002	4909	新復興
20240708_1002	4716	大立
20240708_1002	3673	TPK-KY
20240708_1002	3490	單井
20240708_1002	3059	華晶科
20240708_1002	3050	鈺德
20240708_1002	3033	威健
20240708_1002	2376	技嘉
