time	stockId	中文名稱
20240610_1033	9946	三發地產
20240610_1033	8926	台汽電
20240610_1033	8040	九暘
20240610_1033	6834	天二科技
20240610_1033	6806	森崴能源
20240610_1033	6706	惠特
20240610_1033	6552	易華電
20240610_1033	6446	藥華藥
20240610_1033	6264	富裔
20240610_1033	6190	萬泰科
20240610_1033	6165	浪凡
20240610_1033	6155	鈞寶
20240610_1033	6139	亞翔
20240610_1033	5515	建國
20240610_1033	5425	台半
20240610_1033	5347	世界
20240610_1033	5340	建榮
20240610_1033	5263	智崴
20240610_1033	5243	乙盛-KY
20240610_1033	4561	健椿
20240610_1033	4306	炎洲
20240610_1033	3708	上緯投控
20240610_1033	3689	湧德
20240610_1033	3624	光頡
20240610_1033	3622	洋華
20240610_1033	3580	友威科
20240610_1033	3564	其陽
20240610_1033	3535	晶彩科
20240610_1033	3363	上詮
20240610_1033	3339	泰谷
20240610_1033	3313	斐成
20240610_1033	3285	微端
20240610_1033	3284	太普高
20240610_1033	3268	海德威
20240610_1033	3188	鑫龍騰
20240610_1033	3088	艾訊
20240610_1033	3029	零壹
20240610_1033	3024	憶聲
20240610_1033	2739	寒舍
20240610_1033	2543	皇昌
20240610_1033	2230	泰茂
20240610_1033	2070	精湛
20240610_1033	1784	訊聯
20240610_1033	1617	榮星
20240610_1033	1615	大山
20240610_1033	1453	大將
20240610_1033	1414	東和
20240610_1032	9105	泰金寶-DR
20240610_1032	8103	瀚荃
20240610_1032	6841	長佳智能
20240610_1032	6442	光聖
20240610_1032	6207	雷科
20240610_1032	6140	訊達
20240610_1032	5493	三聯
20240610_1032	4967	十銓
20240610_1032	4513	福裕
20240610_1032	4303	信立
20240610_1032	3665	貿聯-KY
20240610_1032	3583	辛耘
20240610_1032	3455	由田
20240610_1032	3450	聯鈞
20240610_1032	3376	新日興
20240610_1032	3374	精材
20240610_1032	3338	泰碩
20240610_1032	3305	昇貿
20240610_1032	3289	宜特
20240610_1032	3202	樺晟
20240610_1032	2613	中櫃
20240610_1032	2548	華固
20240610_1032	2537	聯上發
20240610_1032	2486	一詮
20240610_1032	2438	翔耀
20240610_1032	2365	昆盈
20240610_1032	2351	順德
20240610_1032	1815	富喬
