time	stockId	中文名稱
20240617_1333	2355	敬鵬
20240617_1325	8039	台虹
20240617_1325	3149	正達
20240617_1311	1514	亞力
20240617_1305	3535	晶彩科
20240617_1257	4123	晟德
20240617_1245	6290	良維
20240617_1237	2388	威盛
20240617_1219	4908	前鼎
20240617_1217	1618	合機
20240617_1207	3005	神基
20240617_1132	1802	台玻
20240617_1121	1616	億泰
20240617_1119	9103	美德醫療-DR
20240617_1119	8086	宏捷科
20240617_1119	8064	東捷
20240617_1119	8027	鈦昇
20240617_1119	6770	力積電
20240617_1119	5905	南仁湖
20240617_1119	3296	勝德
20240617_1119	2031	新光鋼
20240617_1119	1815	富喬
20240617_1117	9919	康那香
20240617_1117	6706	惠特
20240617_1117	5443	均豪
20240617_1117	5439	高技
20240617_1117	4726	永昕
20240617_1117	4714	永捷
20240617_1117	4566	時碩工業
20240617_1117	4562	穎漢
20240617_1117	4534	慶騰
20240617_1117	4167	松瑞藥
20240617_1117	3622	洋華
20240617_1117	3481	群創
20240617_1117	3312	弘憶股
20240617_1117	3163	波若威
20240617_1117	3060	銘異
20240617_1117	3035	智原
20240617_1117	2438	翔耀
20240617_1117	1325	恆大
