time	stockId	中文名稱
20240715_1331	5534	長虹
20240715_1331	3303	岱稜
20240715_1331	2101	南港
20240715_1327	3702	大聯大
20240715_1326	6290	良維
20240715_1326	5324	士開
20240715_1326	4909	新復興
20240715_1326	4155	訊映
20240715_1326	3437	榮創
20240715_1326	3021	鴻名
20240715_1228	8463	潤泰材
20240715_1218	4807	日成-KY
20240715_1218	3518	柏騰
20240715_1213	4173	久裕
20240715_1213	2495	普安
20240715_1213	2393	億光
20240715_1211	4952	凌通
20240715_1210	2070	精湛
20240715_1205	6573	虹揚-KY
20240715_1201	3441	聯一光
20240715_1159	3147	大綜
20240715_1157	2540	愛山林
20240715_1156	3379	彬台
20240715_1154	3535	晶彩科
20240715_1154	3454	晶睿
20240715_1152	1568	倉佑
20240715_1142	3056	富華新
20240715_1137	8076	伍豐
20240715_1137	5508	永信建
20240715_1135	8936	國統
20240715_1128	1721	三晃
20240715_1117	3297	杭特
20240715_1117	3294	英濟
20240715_1114	6841	長佳智能
20240715_1108	6177	達麗
20240715_1108	4168	醣聯
20240715_1100	2524	京城
20240715_1058	1477	聚陽
20240715_1053	3357	臺慶科
20240715_1053	2501	國建
20240715_1051	6432	今展科
20240715_1051	6109	亞元
20240715_1051	1609	大亞
20240715_1048	4526	東台
20240715_1046	8473	山林水
20240715_1046	8437	大地-KY
20240715_1046	8210	勤誠
20240715_1046	8054	安國
20240715_1046	6829	千附精密
20240715_1046	6712	長聖
20240715_1046	6695	芯鼎
20240715_1046	6684	安格
20240715_1046	6569	醫揚
20240715_1046	6462	神盾
20240715_1046	6449	鈺邦
20240715_1046	6243	迅杰
20240715_1046	6150	撼訊
20240715_1046	6129	普誠
20240715_1046	6117	迎廣
20240715_1046	5529	鉅陞
20240715_1046	5519	隆大
20240715_1046	5386	青雲
20240715_1046	5236	凌陽創新
20240715_1046	5225	東科-KY
20240715_1046	4974	亞泰
20240715_1046	4956	光鋐
20240715_1046	4927	泰鼎-KY
20240715_1046	4746	台耀
20240715_1046	4729	熒茂
20240715_1046	4160	訊聯基因
20240715_1046	4153	鈺緯
20240715_1046	3652	精聯
20240715_1046	3623	富晶通
20240715_1046	3515	華擎
20240715_1046	3362	先進光
20240715_1046	3290	東浦
20240715_1046	3122	笙泉
20240715_1046	3032	偉訓
20240715_1046	3019	亞光
20240715_1046	2543	皇昌
20240715_1046	2538	基泰
20240715_1046	2537	聯上發
20240715_1046	2489	瑞軒
20240715_1046	2465	麗臺
20240715_1046	2348	海悅
20240715_1046	2332	友訊
20240715_1046	2020	美亞
20240715_1046	1725	元禎
20240715_1046	1582	信錦
20240715_1046	1453	大將
